plate_id,sample,sample_type,target,target_type,dye,reaction,wells,corr_cq
QQP000811,26764,std,E gene,toi,FAM,duplex,H4,36.055643210835584
QQP000811,96288,std,E gene,toi,FAM,duplex,P14,32.85276847253658
QQP000812,68484,std,E gene,toi,FAM,duplex,G9,35.75954486609283
QQP000813,138043,std,E gene,toi,FAM,duplex,E20,32.59752627825608
QQP000813,54621,std,E gene,toi,FAM,duplex,I8,34.91121542116408
QQP000813,82430,std,E gene,toi,FAM,duplex,K12,32.49813996145608
QQP000813,138047,std,E gene,toi,FAM,duplex,M20,35.059471749999084
QQP000813,82438,std,E gene,toi,FAM,duplex,L11,33.98413611504808
QQP000815,152000,std,E gene,toi,FAM,duplex,O22,26.832993480437747
QQP000815,138098,std,E gene,toi,FAM,duplex,D19,30.480630485615748
QQP000815,54676,std,E gene,toi,FAM,duplex,H7,29.068107424050748
QQP000815,152006,std,E gene,toi,FAM,duplex,L21,35.70456551471675
QQP000817,138169,std,E gene,toi,FAM,duplex,B20,35.77855783996934
QQP000817,40846,std,E gene,toi,FAM,duplex,L6,27.29656378229233
QQP000817,138175,std,E gene,toi,FAM,duplex,N20,29.541456121676333
QQP000818,68666,std,E gene,toi,FAM,duplex,C10,35.051119939944584
QQP000818,68669,std,E gene,toi,FAM,duplex,I10,25.24143502710558
QQP000818,68670,std,E gene,toi,FAM,duplex,K10,30.01114795833358
QQP000818,124288,std,E gene,toi,FAM,duplex,O18,30.04032787543758
QQP000818,124293,std,E gene,toi,FAM,duplex,J17,30.36731696372858
QQP000818,138200,std,E gene,toi,FAM,duplex,P19,33.69873572824558
QQP000818,110393,std,E gene,toi,FAM,duplex,B16,33.35972534422858
QQP000818,110394,std,E gene,toi,FAM,duplex,D16,17.211809748306578
QQP000819,68690,std,E gene,toi,FAM,duplex,C9,30.77758167598083
QQP000819,68693,std,E gene,toi,FAM,duplex,I9,35.18273243773983
QQP000819,82598,std,E gene,toi,FAM,duplex,K11,15.49656761894583
QQP000819,124313,std,E gene,toi,FAM,duplex,A18,15.12930515251783
QQP000819,124316,std,E gene,toi,FAM,duplex,G18,21.50964305424883
QQP000819,138221,std,E gene,toi,FAM,duplex,I20,32.32847648517783
QQP000819,68702,std,E gene,toi,FAM,duplex,K10,31.01705834701683
QQP000819,54803,std,E gene,toi,FAM,duplex,F7,30.49633902656383
QQP000819,54805,std,E gene,toi,FAM,duplex,J7,31.57820447509183
QQP000819,68709,std,E gene,toi,FAM,duplex,J9,26.64248854827283
QQP000819,68710,std,E gene,toi,FAM,duplex,L9,32.861396907377824
QQP000819,82614,std,E gene,toi,FAM,duplex,L11,26.81956225160783
QQP000819,110422,std,E gene,toi,FAM,duplex,L15,14.65397441602883
QQP000819,68711,std,E gene,toi,FAM,duplex,N9,33.33482645971684
QQP000819,82615,std,E gene,toi,FAM,duplex,N11,33.24508340150783
QQP000819,138234,std,E gene,toi,FAM,duplex,D20,25.19780276445383
QQP000819,110432,std,E gene,toi,FAM,duplex,P16,29.34245638736483
QQP000820,27012,std,E gene,toi,FAM,duplex,G3,36.35553143132108
QQP000820,82629,std,E gene,toi,FAM,duplex,I11,33.25813278061708
QQP000820,68726,std,E gene,toi,FAM,duplex,K9,30.54502528743008
QQP000820,124343,std,E gene,toi,FAM,duplex,M17,25.81010568261708
QQP000821,40945,std,E gene,toi,FAM,duplex,A5,35.338675078427826
QQP000821,13138,std,E gene,toi,FAM,duplex,C1,19.02889360550183
QQP000821,54859,std,E gene,toi,FAM,duplex,E8,26.70509325034183
QQP000821,13149,std,E gene,toi,FAM,duplex,I2,32.66496256699383
QQP000821,124386,std,E gene,toi,FAM,duplex,D17,21.98606533318183
QQP000821,166102,std,E gene,toi,FAM,duplex,L23,34.107963816976834
QQP000821,138300,std,E gene,toi,FAM,duplex,H20,36.88975516319182
QQP000823,124450,std,E gene,toi,FAM,duplex,D17,20.28362249417933
QQP000825,27181,std,E gene,toi,FAM,duplex,I4,32.25274809723041
QQP000825,68901,std,E gene,toi,FAM,duplex,J9,29.39011310938141
QQP000825,138421,std,E gene,toi,FAM,duplex,J19,18.09496947235641
QQP000826,13321,std,E gene,toi,FAM,duplex,B2,20.14738982958433
QQP000826,27226,std,E gene,toi,FAM,duplex,D4,18.65428568213733
QQP000826,166267,std,E gene,toi,FAM,duplex,F24,36.30716006731633
QQP000826,68940,std,E gene,toi,FAM,duplex,H10,26.54658909617633
QQP000826,27230,std,E gene,toi,FAM,duplex,L4,33.351742532402326
QQP000826,41135,std,E gene,toi,FAM,duplex,N6,31.26252918658933
QQP000827,124564,std,E gene,toi,FAM,duplex,G17,27.895834044660834
QQP000827,13341,std,E gene,toi,FAM,duplex,I2,31.618829471714832
QQP000827,55058,std,E gene,toi,FAM,duplex,D7,26.628272268169834
QQP000827,124581,std,E gene,toi,FAM,duplex,J17,35.402861874194826
QQP000828,41171,std,E gene,toi,FAM,duplex,E5,36.02139441031508
QQP000828,82894,std,E gene,toi,FAM,duplex,K12,31.91313916280508
QQP000828,96798,std,E gene,toi,FAM,duplex,K14,33.74592862736708
QQP000828,110718,std,E gene,toi,FAM,duplex,L16,29.53730491413308
QQP000829,96821,std,E gene,toi,FAM,duplex,I13,36.35229542178183
QQP000829,152443,std,E gene,toi,FAM,duplex,E22,33.78600094895783
QQP000829,27313,std,E gene,toi,FAM,duplex,B3,18.38276853056183
QQP000829,124648,std,E gene,toi,FAM,duplex,P17,36.54530408153383
QQP000830,41235,std,E gene,toi,FAM,duplex,E5,32.85654156153908
QQP000830,13432,std,E gene,toi,FAM,duplex,O1,31.887869846196082
QQP000830,82962,std,E gene,toi,FAM,duplex,D11,35.10508045536708
QQP000830,27352,std,E gene,toi,FAM,duplex,P3,33.61602109823008
QQP000831,124710,std,E gene,toi,FAM,duplex,L17,27.14832629488808
QQP000831,138615,std,E gene,toi,FAM,duplex,N19,30.97251953972508
QQP000832,152535,std,E gene,toi,FAM,duplex,M21,35.37394322846258
QQP000832,124731,std,E gene,toi,FAM,duplex,E18,28.677702112313582
QQP000832,166445,std,E gene,toi,FAM,duplex,I24,11.662054822622583
QQP000832,152543,std,E gene,toi,FAM,duplex,M22,17.66299379742558
QQP000832,152548,std,E gene,toi,FAM,duplex,H21,32.09496769499458
QQP000832,83032,std,E gene,toi,FAM,duplex,P11,30.599251400926583
QQP000832,27419,std,E gene,toi,FAM,duplex,F4,22.008571122477584
QQP000832,41325,std,E gene,toi,FAM,duplex,J6,35.81503445119158
QQP000832,166461,std,E gene,toi,FAM,duplex,J24,35.28764129439158
QQP000833,166467,std,E gene,toi,FAM,duplex,E23,29.87150631541175
QQP000833,27433,std,E gene,toi,FAM,duplex,A4,26.54717214227675
QQP000833,96958,std,E gene,toi,FAM,duplex,K14,36.440094856350754
QQP000834,96988,std,E gene,toi,FAM,duplex,G14,31.43656281185233
QQP000834,124796,std,E gene,toi,FAM,duplex,G18,36.65940301435033
QQP000835,124830,std,E gene,toi,FAM,duplex,K18,34.37275613528758
QQP000835,124832,std,E gene,toi,FAM,duplex,O18,28.947594397821582
QQP000835,55316,std,E gene,toi,FAM,duplex,H7,34.07838916278058
QQP000836,27524,std,E gene,toi,FAM,duplex,G3,32.68912162441608
QQP000836,138761,std,E gene,toi,FAM,duplex,A20,22.91501114861808
QQP000837,83186,std,E gene,toi,FAM,duplex,D11,27.60183901954633
QQP000837,69286,std,E gene,toi,FAM,duplex,L9,31.29455889290833
QQP000838,97107,std,E gene,toi,FAM,duplex,E13,19.76433547197933
QQP000838,138820,std,E gene,toi,FAM,duplex,G19,34.80370218315633
QQP000838,83207,std,E gene,toi,FAM,duplex,M11,18.93579749829333
QQP000838,97112,std,E gene,toi,FAM,duplex,O13,28.71993261250833
QQP000838,83209,std,E gene,toi,FAM,duplex,A12,36.45384905983833
QQP000838,27602,std,E gene,toi,FAM,duplex,D3,34.23481718394133
QQP000838,138840,std,E gene,toi,FAM,duplex,P19,33.920644144990334
QQP000838,138842,std,E gene,toi,FAM,duplex,D20,34.13298919279933
QQP000839,97144,std,E gene,toi,FAM,duplex,O13,34.25139666908383
QQP000839,69343,std,E gene,toi,FAM,duplex,M10,35.427569639000836
QQP000839,27647,std,E gene,toi,FAM,duplex,N4,35.906227634619825
QQP000840,111083,std,E gene,toi,FAM,duplex,E16,33.13029896143533
QQP000840,55470,std,E gene,toi,FAM,duplex,K8,35.98040190576433
QQP000840,97184,std,E gene,toi,FAM,duplex,O14,33.01696003360533
QQP000840,27668,std,E gene,toi,FAM,duplex,H3,31.04034929281733
QQP000840,13767,std,E gene,toi,FAM,duplex,N1,36.92643437414633
QQP000840,125004,std,E gene,toi,FAM,duplex,H18,32.76011550464033
QQP000841,83297,std,E gene,toi,FAM,duplex,A11,30.73981803762908
QQP000841,152824,std,E gene,toi,FAM,duplex,O21,22.603208958885084
QQP000841,69402,std,E gene,toi,FAM,duplex,C10,27.885093802951083
QQP000842,27729,std,E gene,toi,FAM,duplex,B3,25.58229108689758
QQP000842,125061,std,E gene,toi,FAM,duplex,J17,20.57285921389258
QQP000842,41642,std,E gene,toi,FAM,duplex,D6,29.46056401050858
QQP000842,166780,std,E gene,toi,FAM,duplex,H24,31.281688961108582
QQP000842,27741,std,E gene,toi,FAM,duplex,J4,11.142886406761582
QQP000843,13857,std,E gene,toi,FAM,duplex,B1,29.00485279472683
QQP000843,41666,std,E gene,toi,FAM,duplex,D5,30.26904307678383
QQP000843,83379,std,E gene,toi,FAM,duplex,F11,26.25236051802383
QQP000843,41669,std,E gene,toi,FAM,duplex,J5,29.79253713251483
QQP000843,13866,std,E gene,toi,FAM,duplex,D2,29.240743147288832
QQP000843,152907,std,E gene,toi,FAM,duplex,F22,34.74802551122783
QQP000844,83397,std,E gene,toi,FAM,duplex,I11,10.83796978839883
QQP000844,97314,std,E gene,toi,FAM,duplex,D13,36.223128399109825
QQP000844,69515,std,E gene,toi,FAM,duplex,F10,20.20230449895883
